	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt																											
Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal		Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65																											
80.59666667	84.68	89.29666667	88.29666667	94.9	143.7	150.3933333	146.5766667	143.26	144.89	148.82	154.39	156.21	155.2733333	152.8366667	151.88	149.48	148.0733333	147.4633333	144.3	105.34	81.21	77.89	76.5	80.59666667	84.68	80		2.44	2.423333333	2.33	2.156666667	2.17	2.36	2.386666667	2.12	1.936666667	1.913333333	1.88	1.86	1.886666667	1.783333333	1.746666667	1.843333333	1.83	1.863333333	2.04	2.306666667	2.386666667	2.393333333	2.426666667	2.443333333	2.44	2.423333333	80																											
194.5133333	204.1866667	214.8633333	223.8833333	233.6066667	275.41	283.9	279.4266667	275.42	275.5133333	277.5966667	277.3166667	275.5333333	272.79	273.6466667	276.1733333	277.0533333	276.62	272.2333333	264.0533333	232.1166667	201.64	193.8033333	189.56	194.5133333	204.1866667	81		9.396666667	9.506666667	9.376666667	9.966666667	10.36	10.94333333	11.71666667	10.82333333	10.42333333	10.27666667	10.18	10.14666667	9.99	9.98	10.88333333	11.66	11.88	12.49	12.57333333	12.09333333	11.78666667	10.92	9.403333333	9.116666667	9.396666667	9.506666667	81																											
277.4966667	289.2266667	298.6566667	303.7833333	307.7166667	335.7633333	343.81	340.1333333	337.46	337.95	340.35	339.57	338.6566667	336.56	341.8233333	350.4733333	356.0133333	357.94	353.48	340.5933333	316.86	292.6533333	283.7533333	276.3666667	277.4966667	289.2266667	82		20.24333333	20.42333333	20.77333333	22.12333333	22.62333333	24.23333333	24.71333333	23.46666667	23.5	23.65333333	23.28333333	22.42	21.73666667	21.52	22.77666667	23.19333333	23.67666667	24.47	24.19333333	22.83	21.55	20.35666667	19.60333333	20.00666667	20.24333333	20.42333333	82																											
298.3833333	304.4966667	307.7	305.14	306.3033333	320.8766667	323.8333333	323.0233333	324.0633333	326.6533333	327.3633333	324.2233333	323.4533333	323.1933333	327.31	332.5466667	337.7	340.3266667	340.1433333	333.35	320.01	307.1433333	302.9933333	299.3233333	298.3833333	304.4966667	83		39.09	38.52333333	39.05333333	40.26666667	40.82666667	44.98666667	47.01333333	45.66666667	46.17	46.53666667	46.00333333	44.8	44.07333333	44.57333333	46.2	46.61	47.62666667	48.89666667	47.95	45.44333333	41.67333333	39.57	39.68	39.90666667	39.09	38.52333333	83																											
261.5966667	265.11	265.72	262.4066667	261.4566667	269.0633333	272.8866667	272.88	272.41	274.57	276.6633333	275.4566667	274.1233333	274.8	277.2866667	279.75	282.65	284.4933333	285.4666667	282.8366667	276.27	269.24	265.9433333	263.2433333	261.5966667	265.11	84		61.96666667	60.93333333	61.47666667	62.51333333	62.88666667	66.31	69.63333333	70.19333333	72.54	73.2	73.11	72.42666667	70.51666667	70.22	70.53666667	69.13	69.13666667	69.81333333	68.87	67.06333333	65.13	64.26	64.69666667	63.93666667	61.96666667	60.93333333	84																											
206.59	207.9533333	207.4266667	205.5	203.5866667	207.37	212.0066667	212.4366667	211.2533333	213.1533333	215.5	216.5633333	216.4133333	218.1233333	219.7133333	220.1	219.94	220.1933333	221.2666667	221.53	218.87	214.4033333	211.4266667	209.14	206.59	207.9533333	85		77.92333333	77.42	77.50666667	77.72666667	77.57333333	80.64333333	85.38	87.36333333	89.62	91	91.42	91.77	90.19666667	90.06	89.53333333	86.92666667	85.84333333	86.2	85.96666667	85.23666667	85.24333333	83.71333333	82.17	80.21333333	77.92333333	77.42	85																											
146.7466667	147.81	146.74	145.07	143.3666667	145.45	147.72	147.6366667	146.54	146.8366667	147.3033333	148.25	149.53	152.61	154.4866667	154.8	154.6066667	154.39	154.18	152.6333333	149.2133333	147.0266667	146.5766667	146.4133333	146.7466667	147.81	86		88.70666667	89.17333333	87.93	87.19333333	86.50666667	89.37333333	95.52666667	97.45666667	98.51666667	100.61	102.2533333	103.1833333	103.8533333	104.5133333	103.6133333	102.1133333	101.2733333	101.8966667	101.0633333	99.46333333	98.62	95.76	92.73333333	90.12666667	88.70666667	89.17333333	86																											
96.73666667	96.65	96	95.33	95.45	96.70333333	97.43	96.54	95.56	94.69333333	94.49666667	95.45666667	96.80333333	99.23666667	100.5466667	100.6266667	100.7666667	100.6	99.90666667	97.95	95.29	95.16333333	95.87	95.97333333	96.73666667	96.65	87		88.94	88.81333333	88.31333333	87.33666667	85.63333333	88.01666667	93.29	94.66	94.85333333	96.95666667	99.1	100.8033333	102.65	104.3133333	103.6433333	103.7066667	104.05	104.37	103.1366667	100.8433333	99.10333333	96.45333333	93.68666667	90.52333333	88.94	88.81333333	87																											
58.88333333	58.93333333	58.89666667	58.90333333	59.86666667	60.94333333	61.08	60.08666667	59.29	58.21666667	57.24	57.00333333	57.29666667	58.07	58.71	58.81	59.22666667	59.25333333	58.92	57.77333333	56.58	57.53	58.17666667	58.21666667	58.88333333	58.93333333	88		82.26333333	81.07	80.82333333	80.27666667	79.01	81.02666667	84.36666667	84.31	83.88666667	85.52666667	87.43666667	89.89666667	92.35333333	94.05	94.19666667	95.54333333	96.43	96.19333333	94.94333333	93.05333333	91.51333333	89.98333333	87.94333333	84.38666667	82.26333333	81.07	88																											
33.28333333	33.68333333	33.94666667	34.25666667	34.81333333	35.77	36.52	35.88666667	34.69333333	33.24	32.18666667	31.67	31.28666667	31.04333333	30.91666667	30.57	30.86	31.29666667	31.82	31.5	31.13666667	32.15333333	32.71	32.79	33.28333333	33.68333333	89		71.06	69.16666667	68.06333333	67.36	67.54	69.07666667	71.02333333	70.26666667	70.43333333	72.18	74.04	76.53333333	79.26333333	80.71	81.31333333	82.30333333	82.6	82.45	81.09666667	78.78333333	77.33666667	76.11333333	74.53666667	72.47666667	71.06	69.16666667	89																											
